successTracksId,successTrackName,useCaseName,useCaseId,currentPitstopName,pitStopName,pitstopActionName,pitstopActionId
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_SDA_CNS_USE_5
38396885,Campus Network,Campus Network Segmentation,39304067,Onboard,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_SDA_CNS_USE_6
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_ADO_1
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_ADO_2
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_ENG_1
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_ENG_2
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_CNV_IMP_1
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_CNV_IMP_2
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_CNV_IMP_3
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_CNV_IMP_4
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_IMP_5
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Implement,Onboard Client Endpoints,IBN_CDC_CNV_IMP_6
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_IMP_7
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Onboard,Plan your Catalyst Center Project,IBN_CDC_CNV_ONB_1
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Onboard,Learn about Catalyst Center,IBN_CDC_CNV_ONB_2
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Onboard,Complete your Catalyst Center Installation,IBN_CDC_CNV_ONB_3
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Optimize,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_OPT_1
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_OPT_2
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNV_USE_1
38396885,Campus Network,Campus Network Visibility,58819938,Onboard,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNV_USE_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Monitor Network Health,IBN_CDC_OAI_ADO_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Monitor Client Health,IBN_CDC_OAI_ADO_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Monitor Application Health,IBN_CDC_OAI_ADO_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Analyze and Troubleshoot the Network,IBN_CDC_OAI_ADO_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Monitor Network Trends and Issues,IBN_CDC_OAI_ADO_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_ADO_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_ADO_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Adopt,Take a deeper look at your devices clients and applications,IBN_CDC_OAI_ADO_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Monitor Network Health,IBN_CDC_OAI_ENG_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Monitor Client Health,IBN_CDC_OAI_ENG_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Monitor Application Health,IBN_CDC_OAI_ENG_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Analyze and Troubleshoot the Network,IBN_CDC_OAI_ENG_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Monitor Network Trends and Issues,IBN_CDC_OAI_ENG_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_ENG_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_ENG_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Take a deeper look at your devices clients and applications,IBN_CDC_OAI_ENG_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Engage,Monitor and troubleshoot your network with Machine Reasoning Engine,IBN_CDC_OAI_ENG_9
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_OAI_IMP_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_OAI_IMP_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_OAI_IMP_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_OAI_IMP_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Configure Assurance Integrations and Reporting,IBN_CDC_OAI_IMP_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_IMP_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Onboard Client Endpoints,IBN_CDC_OAI_IMP_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_IMP_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Onboard,Plan your Catalyst Center Project,IBN_CDC_OAI_ONB_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Onboard,Learn about Catalyst Center,IBN_CDC_OAI_ONB_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Onboard,Complete your Catalyst Center Installation,IBN_CDC_OAI_ONB_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Optimize,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_OPT_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_OPT_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Monitor Network Health,IBN_CDC_OAI_USE_1
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Monitor Client Health,IBN_CDC_OAI_USE_2
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Monitor Application Health,IBN_CDC_OAI_USE_3
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Analyze and Troubleshoot the Network,IBN_CDC_OAI_USE_4
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Monitor Network Trends and Issues,IBN_CDC_OAI_USE_5
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_OAI_USE_6
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_OAI_USE_7
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Take a deeper look at your devices clients and applications,IBN_CDC_OAI_USE_8
38396885,Campus Network,Campus Network Observability and Insights,58819940,Onboard,Use,Monitor and troubleshoot your network with Machine Reasoning Engine,IBN_CDC_OAI_USE_9
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Adopt,View and Manage Your Network Inventory,IBN_CDC_CNAU_ADO_1
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Adopt,Automate Infrastructure Security Management with Predictive Security and Bug Protection,IBN_CDC_CNAU_ADO_2
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Adopt,Automate Network Device Software Upgrades with Software Image Management OR Assign APs to site,IBN_CDC_CNAU_ADO_3
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Adopt,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_ADO_4
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_ADO_5
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Adopt,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_ADO_6
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Engage,View and Manage Your Network Inventory,IBN_CDC_CNAU_ENG_1
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Engage,Automate Infrastructure Security Management with Predictive Security and Bug Protection,IBN_CDC_CNAU_ENG_2
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Engage,Automate Network Device Software Upgrades with Software Image Management OR Assign APs to site,IBN_CDC_CNAU_ENG_3
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Engage,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_ENG_4
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_ENG_5
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_ENG_6
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_CNAU_IMP_1
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_CNAU_IMP_2
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_CNAU_IMP_3
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_CNAU_IMP_4
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_IMP_5
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_IMP_6
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Onboard Client Endpoints,IBN_CDC_CNAU_IMP_7
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_IMP_8
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Onboard,Plan your Catalyst Center Project,IBN_CDC_CNAU_ONB_1
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Onboard,Learn about Catalyst Center,IBN_CDC_CNAU_ONB_2
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Onboard,Complete your Catalyst Center Installation,IBN_CDC_CNAU_ONB_3
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Optimize,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_OPT_1
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_OPT_2
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Use,View and Manage Your Network Inventory,IBN_CDC_CNAU_USE_1
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Use,Automate Infrastructure Security Management with Predictive Security and Bug Protection,IBN_CDC_CNAU_USE_2
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Use,Automate Network Device Software Upgrades with Software Image Management OR Assign APs to site,IBN_CDC_CNAU_USE_3
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Use,Build Network Designs Provision your Wired or Wireless Network Devices and Automate your Network Operations,IBN_CDC_CNAU_USE_4
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_CNAU_USE_5
38396885,Campus Network,Campus Network Automation,58820009,Onboard,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_CNAU_USE_6
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Adopt,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_ADO_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Adopt,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_ADO_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Adopt,Scale your Network Infrastructure,IBN_CDC_NPI_ADO_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Engage,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_ENG_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Engage,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_ENG_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Engage,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_ENG_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Configure your Catalyst Center High Availability and Basic System Settings,IBN_CDC_NPI_IMP_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Configure your Catalyst Center Administration Best Practices,IBN_CDC_NPI_IMP_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Create your Catalyst Center Network Hierarchy and Configure Network Settings,IBN_CDC_NPI_IMP_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Add Network Devices to Catalyst Center Inventory and Assign them to a Site,IBN_CDC_NPI_IMP_4
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_IMP_5
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_IMP_6
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Onboard Client Endpoints,IBN_CDC_NPI_IMP_7
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Implement,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_IMP_8
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Onboard,Plan your Catalyst Center Project,IBN_CDC_NPI_ONB_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Onboard,Learn about Catalyst Center,IBN_CDC_NPI_ONB_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Onboard,Complete your Catalyst Center Installation,IBN_CDC_NPI_ONB_3
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Optimize,Integrate Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_OPT_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Optimize,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_OPT_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Use,Use the Catalyst Center API and Integrate with Other Platforms,IBN_CDC_NPI_USE_1
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Use,Upgrade Catalyst Center to Enable New Capabilities,IBN_CDC_NPI_USE_2
38396885,Campus Network,Campus Network Programmability and Integrations,58820011,Onboard,Use,Use Catalyst Center in Ongoing Network Operations Processes,IBN_CDC_NPI_USE_3
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Adopt,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_ADO_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Adopt,Scale your Network Infrastructure,IBN_CDC_CNT_ADO_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Engage,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_ENG_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Engage,Scale your Network Infrastructure,IBN_CDC_CNT_ENG_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Implement,Configure your Catayst Center High Availability and Basic System Settings,IBN_CDC_CNT_IMP_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Implement,Configure your Catayst Center Administration Best Practices,IBN_CDC_CNT_IMP_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Implement,Create your Catayst Center Network Hierarchy and Configure Network Settings,IBN_CDC_CNT_IMP_3
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Implement,Add Network Devices to Catayst Center Inventory and Assign them to a Site,IBN_CDC_CNT_IMP_4
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Implement,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_IMP_5
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Implement,Onboard Client Endpoints,IBN_CDC_CNT_IMP_6
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Onboard,Learn about Catayst Center,IBN_CDC_CNT_ONB_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Onboard,Plan your Catayst Center Project,IBN_CDC_CNT_ONB_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Onboard,Complete your Catayst Center Installation,IBN_CDC_CNT_ONB_3
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Optimize,Integrate Catayst Center in Ongoing Network Operations Processes,IBN_CDC_CNT_OPT_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Optimize,Upgrade Catayst Center,IBN_CDC_CNT_OPT_2
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Use,Upgrade Catayst Center to Enable New Capabilities,IBN_CDC_CNT_USE_1
38396885,Campus Network,Campus Network Digital Transformation Onramp,59471362,Onboard,Use,Scale your Network Infrastructure,IBN_CDC_CNT_USE_2
40317380,WAN,Secure Automated WAN,40317383,Onboard,Adopt,Learn about integrations health checks and other use cases,WAN_SAW_ADO_01
40317380,WAN,Secure Automated WAN,40317383,Onboard,Adopt,Deploy Advanced Features of Application Performance Optimization,WAN_SAW_ADO_02
40317380,WAN,Secure Automated WAN,40317383,Onboard,Adopt,Deploy Basic Features of Other SD-WAN Use Cases,WAN_SAW_ADO_03
40317380,WAN,Secure Automated WAN,40317383,Onboard,Engage,Operationalize the Network at Scale,WAN_SAW_ENG_01
40317380,WAN,Secure Automated WAN,40317383,Onboard,Engage,Learn About Advanced Features and Best Practices for Cisco SD-WAN Secure Automated WAN,WAN_SAW_ENG_02
40317380,WAN,Secure Automated WAN,40317383,Onboard,Implement,Verify the SD-WAN Controller Installation,WAN_SAW_IMP_01
40317380,WAN,Secure Automated WAN,40317383,Onboard,Implement,Develop the Feature Device and Local Policy Templates,WAN_SAW_IMP_02
40317380,WAN,Secure Automated WAN,40317383,Onboard,Implement,Create vSmart Centralized Policies for Secure Automated WAN,WAN_SAW_IMP_03
40317380,WAN,Secure Automated WAN,40317383,Onboard,Implement,Create additional sites with WAN Edge routers,WAN_SAW_IMP_05
40317380,WAN,Secure Automated WAN,40317383,Onboard,Onboard,Learn About Cisco SD-WAN Secure Automated WAN,WAN_SAW_ONB_01
40317380,WAN,Secure Automated WAN,40317383,Onboard,Onboard,Plan Your SD-WAN Project,WAN_SAW_ONB_02
40317380,WAN,Secure Automated WAN,40317383,Onboard,Onboard,Create the SD-WAN Overlay,WAN_SAW_ONB_03
40317380,WAN,Secure Automated WAN,40317383,Onboard,Optimize,Learn about Secure Automated WAN Performance and Availability,WAN_SAW_OPT_01
40317380,WAN,Secure Automated WAN,40317383,Onboard,Optimize,Optimize Performance of SLA Based Application Routing Policy,WAN_SAW_OPT_02
40317380,WAN,Secure Automated WAN,40317383,Onboard,Use,Learn About using Cisco SD-WAN Secure Automated WAN.,WAN_SAW_USE_01
40317380,WAN,Secure Automated WAN,40317383,Onboard,Use,Deploy additonal sites with WAN Edges to the SD-WAN,WAN_SAW_USE_02
40317380,WAN,Secure Automated WAN,40317383,Onboard,Use,Enable Application Performance Routing on the SD-WAN,WAN_SAW_USE_03
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Adopt,Deploy advanced features of Secure DIA,WAN_SDIA_ADO_01
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Adopt,Deploy basic features of other SD-WAN use cases,WAN_SDIA_ADO_02
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Engage,Operationalize the network at scale,WAN_SDIA_ENG_01
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Engage,Learn how to integrate new and advanced features into the design,WAN_SDIA_ENG_02
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Implement,Develop the Secure DIA Device Templates and Policies,WAN_SDIA_IMP_01
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Implement,Configure your Cisco SD-WAN Secure DIA Security Policies,WAN_SDIA_IMP_02
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Implement,Deploy your Cisco SD-WAN Secure DIA Policy,WAN_SDIA_IMP_03
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Onboard,Learn about Cisco SD-WAN Secure DIA deployment,WAN_SDIA_ONB_01
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Onboard,Plan your SD-WAN Secure DIA deployment,WAN_SDIA_ONB_02
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Onboard,Complete your Cisco SD-WAN Secure DIA Installation - Licencisng Verification,WAN_SDIA_ONB_03
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Onboard,Complete your Cisco SD-WAN Secure DIA Installation - Version Check for Intended Features,WAN_SDIA_ONB_05
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Optimize,Optimize performance and availability of the Secure DIA deployment,WAN_SDIA_OPT_01
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Use,Scale the deployment - Deploy Secure DIA policy across additional sites,WAN_SDIA_USE_01
40317380,WAN,Secure Direct Internet Access,41269754,Onboard,Use,Monitor and Troubleshoot Secure DIA deployment,WAN_SDIA_USE_02
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Adopt,Pursue Advanced Topics: L4-7 service insertion and PBR,DCN_ACI_NPO_ADP_1
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Adopt,Learn about Deploying Containers in the ACI Fabric,DCN_ACI_NPO_ADP_2
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Adopt,Learn about Cisco ACI Advanced Automation Topics,DCN_ACI_NPO_ADP_3
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Adopt,Explore the Cisco DC App Center for additional Apps and tools,DCN_ACI_NPO_ADP_5
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Adopt,Scale the fabric,DCN_ACI_NPO_ADP_6
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Engage,Utilize the ACI Fabric,DCN_ACI_NPO_ENG_2
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Engage,Learn about Cisco ACI Advanced Topics: Security,DCN_ACI_NPO_ENG_3
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Engage,Learn about Microsegmentation with Cisco ACI,DCN_ACI_NPO_ENG_4
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Engage,Learn how to use automation to scale ACI Fabric,DCN_ACI_NPO_ENG_5
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Engage,Scale the fabric,DCN_ACI_NPO_ENG_6
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Provision the ACI Fabric,DCN_ACI_NPO_IMP_1
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Create and Configure ACI Tenant Network,DCN_ACI_NPO_IMP_2
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Move the ACI Fabric into Production,DCN_ACI_NPO_IMP_3
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Learn about Cisco ACI Deployment Best Practices,DCN_ACI_NPO_IMP_4
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Learn about Cisco ACI Automation,DCN_ACI_NPO_IMP_5
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Set Up Core Services,DCN_ACI_NPO_IMP_6
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Register the APIC to Smart Licensing and activate it,DCN_ACI_NPO_IMP_7
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Implement,Ensure customer is on a supported software version,DCN_ACI_NPO_IMP_8
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Onboard,Install the Hardware,DCN_ACI_NPO_ONB_3
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Onboard,Learn about Cisco ACI,DCN_ACI_NPO_ONB_4
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Onboard,Plan and prepare your Cisco ACI deployment,DCN_ACI_NPO_ONB_5
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Onboard,Learn about Cisco ACI Automation,DCN_ACI_NPO_ONB_6
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Optimize,Optimize Performance and Availability of ACI Fabric,DCN_ACI_NPO_OPT_1
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Optimize,Learn about Cisco ACI and Nexus Dashboard Insights,DCN_ACI_NPO_OPT_2
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Optimize,Pursue Advanced ACI Topics,DCN_ACI_NPO_OPT_3
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Optimize,Learn about Cisco ACI Advanced Topics - Distributed Networking,DCN_ACI_NPO_OPT_4
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Optimize,Ensure customer is on a supported software version,DCN_ACI_NPO_OPT_5
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Use,Monitor the ACI Fabric,DCN_ACI_NPO_USE_1
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Use,Learn about the ACI 6.0 software capabilities,DCN_ACI_NPO_USE_3
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Use,Learn about ACI and 3rd Party Integrations,DCN_ACI_NPO_USE_4
40485321,Cloud Network,Network Provisioning and Operations,40485324,Onboard,Use,Troubleshooting ACI Fabrics,DCN_ACI_NPO_USE_5
